doc_id,label,label_id,thread_group_id,thread_group_size,thread_group_n_classes,split
doc_04227,comp.os.ms-windows.misc,1,thread_group_02427,4,1,train
doc_04228,comp.sys.ibm.pc.hardware,2,thread_group_02519,2,1,train
doc_04229,comp.sys.mac.hardware,3,thread_group_02520,1,1,train
doc_04230,comp.windows.x,4,thread_group_02521,1,1,test
doc_04231,comp.graphics,0,thread_group_02522,1,1,train
doc_04232,comp.graphics,0,thread_group_02523,1,1,train
doc_04233,comp.windows.x,4,thread_group_00205,26,1,test
doc_04234,comp.windows.x,4,thread_group_02524,2,1,train
doc_04235,comp.os.ms-windows.misc,1,thread_group_02525,1,1,test
doc_04236,comp.graphics,0,thread_group_02526,1,1,train
doc_04237,comp.windows.x,4,thread_group_02527,2,1,train
doc_04238,sci.crypt,5,thread_group_00118,234,1,train
doc_04239,comp.windows.x,4,thread_group_02528,1,1,test
doc_04240,comp.graphics,0,thread_group_00421,3,1,train
doc_04241,comp.os.ms-windows.misc,1,thread_group_02529,1,1,train
doc_04242,sci.electronics,6,thread_group_02530,1,1,train
doc_04243,sci.electronics,6,thread_group_00009,6,1,train
doc_04244,comp.sys.ibm.pc.hardware,2,thread_group_02354,2,1,train
doc_04245,comp.os.ms-windows.misc,1,thread_group_02531,1,1,train
doc_04246,comp.sys.ibm.pc.hardware,2,thread_group_02532,1,1,train
doc_04247,comp.sys.mac.hardware,3,thread_group_02533,1,1,train
doc_04248,sci.crypt,5,thread_group_00118,234,1,train
doc_04249,sci.electronics,6,thread_group_02534,3,1,train
doc_04250,comp.sys.mac.hardware,3,thread_group_00906,6,1,train
doc_04251,sci.electronics,6,thread_group_02535,1,1,train
doc_04252,sci.electronics,6,thread_group_01186,7,1,train
doc_04253,comp.windows.x,4,thread_group_02536,1,1,train
doc_04254,comp.sys.ibm.pc.hardware,2,thread_group_03851,2,1,train
doc_04255,comp.sys.ibm.pc.hardware,2,thread_group_02537,1,1,train
doc_04256,comp.graphics,0,thread_group_00452,3,1,train
doc_04257,comp.os.ms-windows.misc,1,thread_group_02538,1,1,train
doc_04258,comp.windows.x,4,thread_group_02539,1,1,train
doc_04259,comp.sys.ibm.pc.hardware,2,thread_group_02540,1,1,test
doc_04260,comp.os.ms-windows.misc,1,thread_group_02846,3,1,test
doc_04261,sci.electronics,6,thread_group_02796,2,1,train
doc_04262,comp.sys.ibm.pc.hardware,2,thread_group_02541,2,1,test
doc_04263,comp.os.ms-windows.misc,1,thread_group_00335,13,1,train
doc_04264,sci.crypt,5,thread_group_02827,2,1,train
doc_04265,comp.sys.ibm.pc.hardware,2,thread_group_02542,1,1,train
doc_04266,sci.crypt,5,thread_group_02103,3,1,train
doc_04267,sci.crypt,5,thread_group_00118,234,1,train
doc_04268,comp.graphics,0,thread_group_02617,2,1,val
doc_04269,comp.sys.mac.hardware,3,thread_group_01874,4,1,train
doc_04270,sci.electronics,6,thread_group_00045,4,1,test
doc_04271,comp.sys.ibm.pc.hardware,2,thread_group_00547,3,1,train
doc_04272,sci.crypt,5,thread_group_00391,31,1,train
doc_04273,sci.electronics,6,thread_group_02543,1,1,train
doc_04274,comp.graphics,0,thread_group_00928,11,1,train
doc_04275,comp.sys.ibm.pc.hardware,2,thread_group_01281,3,1,val
doc_04276,sci.crypt,5,thread_group_01243,7,1,train
doc_04277,comp.os.ms-windows.misc,1,thread_group_02544,1,1,train
doc_04278,sci.electronics,6,thread_group_02545,1,1,val
doc_04279,sci.electronics,6,thread_group_02546,1,1,train
doc_04280,comp.windows.x,4,thread_group_02547,2,1,train
doc_04281,comp.os.ms-windows.misc,1,thread_group_02548,2,1,train
doc_04282,comp.os.ms-windows.misc,1,thread_group_00321,11,1,val
doc_04283,comp.os.ms-windows.misc,1,thread_group_02549,1,1,train
doc_04284,comp.windows.x,4,thread_group_02550,1,1,test
doc_04285,comp.graphics,0,thread_group_00433,4,1,train
doc_04286,comp.sys.ibm.pc.hardware,2,thread_group_01846,3,1,train
doc_04287,sci.electronics,6,thread_group_00109,2,1,train
doc_04288,comp.os.ms-windows.misc,1,thread_group_02551,2,1,train
doc_04289,sci.crypt,5,thread_group_00118,234,1,train
doc_04290,sci.electronics,6,thread_group_02552,1,1,test
doc_04291,comp.sys.ibm.pc.hardware,2,thread_group_02553,2,1,train
doc_04292,comp.os.ms-windows.misc,1,thread_group_03269,2,1,train
doc_04293,comp.windows.x,4,thread_group_00917,2,1,train
doc_04294,sci.electronics,6,thread_group_00509,46,1,train
doc_04295,comp.windows.x,4,thread_group_02554,1,1,train
doc_04296,comp.graphics,0,thread_group_02555,2,1,train
doc_04297,comp.sys.ibm.pc.hardware,2,thread_group_02556,1,1,train
doc_04298,comp.graphics,0,thread_group_02862,3,1,test
doc_04299,comp.os.ms-windows.misc,1,thread_group_01721,2,1,train
doc_04300,sci.crypt,5,thread_group_00136,32,1,test
doc_04301,comp.sys.mac.hardware,3,thread_group_00367,10,1,val
doc_04302,sci.electronics,6,thread_group_01463,2,1,val
doc_04303,comp.sys.ibm.pc.hardware,2,thread_group_02557,1,1,test
doc_04304,comp.windows.x,4,thread_group_02558,2,1,val
doc_04305,comp.sys.mac.hardware,3,thread_group_00280,3,1,train
doc_04306,comp.windows.x,4,thread_group_02559,1,1,train
doc_04307,sci.crypt,5,thread_group_02560,2,1,test
doc_04308,comp.sys.ibm.pc.hardware,2,thread_group_02561,2,1,train
doc_04309,comp.sys.ibm.pc.hardware,2,thread_group_02562,1,1,train
doc_04310,sci.electronics,6,thread_group_02563,1,1,test
doc_04311,sci.crypt,5,thread_group_02564,7,1,train
doc_04312,comp.sys.mac.hardware,3,thread_group_02565,1,1,test
doc_04313,sci.electronics,6,thread_group_02566,1,1,train
doc_04314,sci.electronics,6,thread_group_02567,1,1,val
doc_04315,comp.sys.ibm.pc.hardware,2,thread_group_02568,1,1,train
doc_04316,sci.crypt,5,thread_group_00084,27,1,test
doc_04317,comp.windows.x,4,thread_group_02569,1,1,test
doc_04318,comp.os.ms-windows.misc,1,thread_group_02570,1,1,train
doc_04319,comp.windows.x,4,thread_group_02571,1,1,train
doc_04320,comp.sys.ibm.pc.hardware,2,thread_group_02572,1,1,train
doc_04321,comp.sys.ibm.pc.hardware,2,thread_group_00316,3,1,val
doc_04322,comp.sys.ibm.pc.hardware,2,thread_group_02573,1,1,train
doc_04323,sci.electronics,6,thread_group_00255,17,1,train
doc_04324,comp.graphics,0,thread_group_02574,1,1,train
doc_04325,comp.os.ms-windows.misc,1,thread_group_00948,6,1,val
doc_04326,comp.os.ms-windows.misc,1,thread_group_01325,5,1,train
doc_04327,comp.windows.x,4,thread_group_00510,2,1,test
doc_04328,comp.os.ms-windows.misc,1,thread_group_01530,3,1,train
doc_04329,comp.sys.ibm.pc.hardware,2,thread_group_01217,3,1,train
doc_04330,comp.graphics,0,thread_group_02575,1,1,val
doc_04331,comp.os.ms-windows.misc,1,thread_group_02576,1,1,test
doc_04332,comp.sys.mac.hardware,3,thread_group_02577,3,1,train
doc_04333,comp.os.ms-windows.misc,1,thread_group_00276,4,1,train
doc_04334,comp.windows.x,4,thread_group_02578,2,1,train
doc_04335,comp.sys.ibm.pc.hardware,2,thread_group_02579,1,1,train
doc_04336,comp.sys.mac.hardware,3,thread_group_02580,1,1,train
doc_04337,comp.os.ms-windows.misc,1,thread_group_00286,8,1,test
doc_04338,comp.sys.ibm.pc.hardware,2,thread_group_02581,1,1,train
doc_04339,comp.windows.x,4,thread_group_01720,3,1,train
doc_04340,sci.crypt,5,thread_group_00391,31,1,train
doc_04341,comp.graphics,0,thread_group_02390,2,1,val
doc_04342,comp.sys.ibm.pc.hardware,2,thread_group_02582,1,1,train
doc_04343,comp.sys.ibm.pc.hardware,2,thread_group_02583,1,1,train
doc_04344,sci.electronics,6,thread_group_01817,7,1,val
doc_04345,comp.sys.ibm.pc.hardware,2,thread_group_02584,1,1,train
doc_04346,comp.sys.ibm.pc.hardware,2,thread_group_02585,2,1,train
doc_04347,comp.sys.mac.hardware,3,thread_group_02586,1,1,train
doc_04348,sci.electronics,6,thread_group_00324,19,1,val
doc_04349,comp.sys.mac.hardware,3,thread_group_02587,1,1,train
doc_04350,comp.os.ms-windows.misc,1,thread_group_02588,1,1,train
doc_04351,comp.windows.x,4,thread_group_00653,3,1,test
doc_04352,comp.sys.ibm.pc.hardware,2,thread_group_00268,10,1,val
doc_04353,sci.electronics,6,thread_group_02589,1,1,train
doc_04354,sci.electronics,6,thread_group_02679,2,1,train
doc_04355,comp.graphics,0,thread_group_00025,5,1,train
doc_04356,comp.windows.x,4,thread_group_00205,26,1,test
doc_04357,comp.os.ms-windows.misc,1,thread_group_01053,14,1,train
doc_04358,comp.sys.mac.hardware,3,thread_group_00290,3,1,train
doc_04359,comp.graphics,0,thread_group_00652,3,1,train
doc_04360,sci.electronics,6,thread_group_02590,2,1,train
doc_04361,sci.electronics,6,thread_group_02591,4,1,test
doc_04362,comp.sys.ibm.pc.hardware,2,thread_group_01217,3,1,train
doc_04363,comp.graphics,0,thread_group_02592,1,1,train
doc_04364,comp.sys.ibm.pc.hardware,2,thread_group_02593,3,1,val
doc_04365,comp.os.ms-windows.misc,1,thread_group_02594,1,1,train
doc_04366,comp.graphics,0,thread_group_02629,2,1,test
doc_04367,sci.crypt,5,thread_group_00231,47,1,val
doc_04368,comp.sys.ibm.pc.hardware,2,thread_group_01979,4,1,train
doc_04369,comp.os.ms-windows.misc,1,thread_group_02595,1,1,train
doc_04370,sci.electronics,6,thread_group_02275,21,1,train
doc_04371,comp.sys.ibm.pc.hardware,2,thread_group_01059,2,1,train
doc_04372,comp.sys.mac.hardware,3,thread_group_02596,1,1,train
doc_04373,comp.graphics,0,thread_group_00857,3,1,val
doc_04374,comp.windows.x,4,thread_group_02089,2,1,val
doc_04375,comp.windows.x,4,thread_group_00866,3,1,train
doc_04376,comp.os.ms-windows.misc,1,thread_group_00445,5,1,train
doc_04377,comp.sys.mac.hardware,3,thread_group_02597,1,1,train
doc_04378,comp.graphics,0,thread_group_02598,1,1,train
doc_04379,comp.windows.x,4,thread_group_01333,4,1,train
doc_04380,comp.sys.mac.hardware,3,thread_group_01014,7,1,train
doc_04381,comp.windows.x,4,thread_group_02599,1,1,train
doc_04382,comp.sys.ibm.pc.hardware,2,thread_group_00268,10,1,val
doc_04383,comp.os.ms-windows.misc,1,thread_group_01116,6,1,train
doc_04384,sci.crypt,5,thread_group_00224,14,1,train
doc_04385,comp.windows.x,4,thread_group_02600,1,1,train
doc_04386,comp.graphics,0,thread_group_00511,5,1,train
doc_04387,comp.windows.x,4,thread_group_02601,1,1,train
doc_04388,sci.electronics,6,thread_group_00324,19,1,val
doc_04389,sci.crypt,5,thread_group_00118,234,1,train
doc_04390,sci.crypt,5,thread_group_02602,2,1,test
doc_04391,sci.crypt,5,thread_group_00084,27,1,test
doc_04392,comp.sys.mac.hardware,3,thread_group_02603,2,1,train
doc_04393,comp.windows.x,4,thread_group_00205,26,1,test
doc_04394,comp.sys.ibm.pc.hardware,2,thread_group_03024,2,1,test
doc_04395,sci.crypt,5,thread_group_00118,234,1,train
doc_04396,comp.sys.ibm.pc.hardware,2,thread_group_02604,1,1,test
doc_04397,sci.crypt,5,thread_group_00427,6,1,train
doc_04398,sci.electronics,6,thread_group_02605,1,1,train
doc_04399,comp.windows.x,4,thread_group_01247,14,1,train
doc_04400,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_04401,sci.crypt,5,thread_group_02014,5,1,train
doc_04402,comp.graphics,0,thread_group_02606,2,1,train
doc_04403,comp.windows.x,4,thread_group_02607,1,1,test
doc_04404,comp.sys.mac.hardware,3,thread_group_02608,1,1,val
doc_04405,sci.crypt,5,thread_group_02609,1,1,train
doc_04406,comp.windows.x,4,thread_group_02610,1,1,val
doc_04407,comp.sys.ibm.pc.hardware,2,thread_group_02611,1,1,train
doc_04408,comp.sys.mac.hardware,3,thread_group_00188,2,1,train
doc_04409,comp.windows.x,4,thread_group_02612,1,1,test
doc_04410,comp.sys.ibm.pc.hardware,2,thread_group_02613,1,1,train
doc_04411,sci.electronics,6,thread_group_02074,4,1,train
doc_04412,comp.sys.ibm.pc.hardware,2,thread_group_02200,3,1,test
doc_04413,comp.graphics,0,thread_group_02614,1,1,train
doc_04414,comp.graphics,0,thread_group_02615,1,1,train
doc_04415,sci.electronics,6,thread_group_00682,7,1,train
doc_04416,sci.electronics,6,thread_group_02616,1,1,test
doc_04417,sci.crypt,5,thread_group_00118,234,1,train
doc_04418,sci.electronics,6,thread_group_00964,3,1,train
doc_04419,comp.graphics,0,thread_group_01800,4,1,train
doc_04420,sci.electronics,6,thread_group_00288,8,1,train
doc_04421,comp.windows.x,4,thread_group_00609,7,1,test
doc_04422,comp.graphics,0,thread_group_02617,2,1,val
doc_04423,sci.electronics,6,thread_group_02618,1,1,val
doc_04424,comp.sys.ibm.pc.hardware,2,thread_group_01623,2,1,train
doc_04425,comp.graphics,0,thread_group_02619,1,1,val
doc_04426,comp.windows.x,4,thread_group_02620,1,1,train
doc_04427,comp.windows.x,4,thread_group_02621,2,1,val
doc_04428,comp.graphics,0,thread_group_00784,4,1,test
doc_04429,comp.windows.x,4,thread_group_02622,1,1,test
doc_04430,comp.sys.ibm.pc.hardware,2,thread_group_02623,1,1,train
doc_04431,sci.electronics,6,thread_group_00867,5,1,val
doc_04432,comp.os.ms-windows.misc,1,thread_group_02624,4,1,val
doc_04433,sci.crypt,5,thread_group_00231,47,1,val
doc_04434,comp.sys.mac.hardware,3,thread_group_02625,1,1,train
doc_04435,comp.graphics,0,thread_group_02626,1,1,train
doc_04436,sci.crypt,5,thread_group_02627,13,1,val
doc_04437,sci.crypt,5,thread_group_02628,1,1,train
doc_04438,sci.crypt,5,thread_group_01642,16,1,val
doc_04439,comp.graphics,0,thread_group_02629,2,1,test
doc_04440,comp.sys.mac.hardware,3,thread_group_02630,1,1,train
doc_04441,comp.windows.x,4,thread_group_00063,2,1,val
doc_04442,comp.os.ms-windows.misc,1,thread_group_02631,2,1,val
doc_04443,sci.electronics,6,thread_group_00747,4,1,val
doc_04444,comp.sys.mac.hardware,3,thread_group_02632,1,1,train
doc_04445,sci.crypt,5,thread_group_02230,4,1,train
doc_04446,comp.sys.ibm.pc.hardware,2,thread_group_02633,1,1,test
doc_04447,comp.sys.ibm.pc.hardware,2,thread_group_02634,1,1,train
doc_04448,comp.graphics,0,thread_group_02635,1,1,val
doc_04449,sci.crypt,5,thread_group_00118,234,1,train
doc_04450,comp.sys.mac.hardware,3,thread_group_02636,1,1,train
doc_04451,sci.crypt,5,thread_group_00987,6,1,test
doc_04452,sci.crypt,5,thread_group_00224,14,1,train
doc_04453,comp.os.ms-windows.misc,1,thread_group_02637,1,1,val
doc_04454,comp.graphics,0,thread_group_02638,2,1,test
doc_04455,comp.windows.x,4,thread_group_02639,1,1,train
doc_04456,comp.windows.x,4,thread_group_02640,1,1,val
doc_04457,comp.windows.x,4,thread_group_02641,1,1,test
doc_04458,comp.graphics,0,thread_group_00325,10,1,train
doc_04459,sci.crypt,5,thread_group_00391,31,1,train
doc_04460,comp.sys.mac.hardware,3,thread_group_02642,1,1,train
doc_04461,sci.electronics,6,thread_group_02643,1,1,train
doc_04462,comp.graphics,0,thread_group_02644,2,1,train
doc_04463,sci.crypt,5,thread_group_00118,234,1,train
doc_04464,comp.sys.mac.hardware,3,thread_group_02645,2,1,train
doc_04465,comp.windows.x,4,thread_group_02646,1,1,train
doc_04466,comp.sys.mac.hardware,3,thread_group_02647,1,1,train
doc_04467,comp.sys.mac.hardware,3,thread_group_00742,4,1,train
doc_04468,comp.os.ms-windows.misc,1,thread_group_02624,4,1,val
doc_04469,sci.electronics,6,thread_group_01112,3,1,train
doc_04470,comp.graphics,0,thread_group_00508,13,1,val
doc_04471,comp.sys.mac.hardware,3,thread_group_01341,7,1,train
doc_04472,comp.graphics,0,thread_group_01353,3,1,train
doc_04473,comp.sys.ibm.pc.hardware,2,thread_group_00101,8,1,train
doc_04474,sci.electronics,6,thread_group_02648,1,1,train
doc_04475,sci.crypt,5,thread_group_02649,1,1,val
doc_04476,sci.crypt,5,thread_group_00797,5,1,test
doc_04477,sci.crypt,5,thread_group_00196,19,1,train
doc_04478,comp.graphics,0,thread_group_02650,1,1,train
doc_04479,comp.sys.ibm.pc.hardware,2,thread_group_00475,4,1,train
doc_04480,comp.windows.x,4,thread_group_00398,2,1,train
doc_04481,comp.sys.mac.hardware,3,thread_group_02651,2,1,train
doc_04482,sci.crypt,5,thread_group_02652,1,1,train
doc_04483,sci.electronics,6,thread_group_00324,19,1,val
doc_04484,comp.sys.mac.hardware,3,thread_group_00430,27,1,train
doc_04485,sci.electronics,6,thread_group_00747,4,1,val
doc_04486,comp.graphics,0,thread_group_02653,1,1,train
doc_04487,comp.graphics,0,thread_group_02654,1,1,train
doc_04488,sci.electronics,6,thread_group_02655,1,1,train
doc_04489,sci.crypt,5,thread_group_00149,10,1,train
doc_04490,comp.windows.x,4,thread_group_02656,1,1,train
doc_04491,comp.sys.ibm.pc.hardware,2,thread_group_02657,2,1,train
doc_04492,sci.crypt,5,thread_group_02658,1,1,train
doc_04493,comp.windows.x,4,thread_group_00859,4,1,train
doc_04494,comp.sys.mac.hardware,3,thread_group_02659,2,1,train
doc_04495,comp.os.ms-windows.misc,1,thread_group_02660,1,1,train
doc_04496,sci.electronics,6,thread_group_02661,1,1,train
doc_04497,sci.electronics,6,thread_group_02040,3,1,train
doc_04498,comp.sys.mac.hardware,3,thread_group_00424,6,1,train
doc_04499,sci.electronics,6,thread_group_02662,1,1,train
doc_04500,sci.crypt,5,thread_group_00568,5,1,train
doc_04501,sci.crypt,5,thread_group_00118,234,1,train
doc_04502,comp.sys.ibm.pc.hardware,2,thread_group_03805,2,1,test
doc_04503,comp.sys.ibm.pc.hardware,2,thread_group_01165,6,1,test
doc_04504,sci.electronics,6,thread_group_02663,1,1,train
doc_04505,comp.graphics,0,thread_group_02664,1,1,train
doc_04506,comp.graphics,0,thread_group_02665,1,1,train
doc_04507,sci.crypt,5,thread_group_01425,3,1,train
doc_04508,sci.crypt,5,thread_group_02627,13,1,val
doc_04509,sci.crypt,5,thread_group_02666,1,1,train
doc_04510,sci.crypt,5,thread_group_00118,234,1,train
doc_04511,comp.sys.ibm.pc.hardware,2,thread_group_02701,2,1,train
doc_04512,comp.sys.mac.hardware,3,thread_group_02667,1,1,train
doc_04513,comp.graphics,0,thread_group_00065,26,1,train
doc_04514,sci.electronics,6,thread_group_02668,1,1,test
doc_04515,comp.sys.ibm.pc.hardware,2,thread_group_02669,1,1,test
doc_04516,comp.windows.x,4,thread_group_02670,1,1,test
doc_04517,comp.sys.mac.hardware,3,thread_group_02671,1,1,train
doc_04518,sci.electronics,6,thread_group_00509,46,1,train
doc_04519,comp.os.ms-windows.misc,1,thread_group_00095,3,1,train
doc_04520,comp.os.ms-windows.misc,1,thread_group_02672,1,1,val
doc_04521,comp.sys.mac.hardware,3,thread_group_02673,3,1,train
doc_04522,sci.electronics,6,thread_group_02674,1,1,train
doc_04523,comp.sys.ibm.pc.hardware,2,thread_group_02675,1,1,train
doc_04524,comp.graphics,0,thread_group_02676,1,1,train
doc_04525,comp.os.ms-windows.misc,1,thread_group_01148,8,1,train
doc_04526,sci.crypt,5,thread_group_00118,234,1,train
doc_04527,comp.windows.x,4,thread_group_02677,1,1,val
doc_04528,comp.windows.x,4,thread_group_02678,1,1,val
doc_04529,sci.electronics,6,thread_group_01134,2,1,train
doc_04530,sci.electronics,6,thread_group_02679,2,1,train
doc_04531,comp.sys.mac.hardware,3,thread_group_02047,8,1,train
doc_04532,comp.graphics,0,thread_group_02680,2,1,train
doc_04533,comp.os.ms-windows.misc,1,thread_group_02681,1,1,train
doc_04534,comp.os.ms-windows.misc,1,thread_group_02682,1,1,train
doc_04535,comp.sys.ibm.pc.hardware,2,thread_group_02683,4,1,train
doc_04536,comp.os.ms-windows.misc,1,thread_group_02383,3,1,train
doc_04537,sci.crypt,5,thread_group_02708,9,1,train
doc_04538,comp.graphics,0,thread_group_02684,1,1,train
doc_04539,comp.graphics,0,thread_group_01312,8,1,train
doc_04540,comp.sys.mac.hardware,3,thread_group_01341,7,1,train
doc_04541,sci.crypt,5,thread_group_00118,234,1,train
doc_04542,comp.os.ms-windows.misc,1,thread_group_00141,3,1,train
doc_04543,comp.windows.x,4,thread_group_02685,2,1,train
doc_04544,comp.windows.x,4,thread_group_02686,1,1,val
doc_04545,comp.sys.ibm.pc.hardware,2,thread_group_02687,1,1,train
doc_04546,comp.graphics,0,thread_group_02688,2,1,train
doc_04547,comp.os.ms-windows.misc,1,thread_group_02689,1,1,val
doc_04548,comp.graphics,0,thread_group_00946,3,1,train
doc_04549,sci.electronics,6,thread_group_02690,2,1,train
doc_04550,comp.os.ms-windows.misc,1,thread_group_01325,5,1,train
doc_04551,comp.sys.ibm.pc.hardware,2,thread_group_02691,1,1,train
doc_04552,sci.electronics,6,thread_group_00143,5,1,train
doc_04553,comp.windows.x,4,thread_group_02692,1,1,train
doc_04554,sci.crypt,5,thread_group_00779,38,1,train
doc_04555,comp.os.ms-windows.misc,1,thread_group_02693,2,1,train
doc_04556,sci.crypt,5,thread_group_02694,1,1,val
doc_04557,sci.crypt,5,thread_group_02695,1,1,val
doc_04558,comp.sys.ibm.pc.hardware,2,thread_group_02696,1,1,test
doc_04559,comp.sys.mac.hardware,3,thread_group_02917,2,1,val
doc_04560,comp.sys.mac.hardware,3,thread_group_02697,1,1,train
doc_04561,comp.graphics,0,thread_group_02698,1,1,val
doc_04562,comp.graphics,0,thread_group_00745,3,1,val
doc_04563,comp.sys.mac.hardware,3,thread_group_00931,6,1,train
doc_04564,comp.windows.x,4,thread_group_02699,2,1,val
